"Date","SKU_ID","SKU_Name","SKU_Category","City","dark_store","qty_sold","Sale_MRP","avg_qty_sold_last_7_days","drr_14","dark_store_inv_qty","days_of_inventory_14","month_to_date_sales"
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Vikhroli East,261.0,NaN,1.0114942528735633,1.024904214559387,261.0,254.65794392523364,90306.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-SHIVAJI NAGAR Network,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-08,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-Sector 62,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-18,b6d5b177-dc20-49e8-8b5b-150a43fabb44,The Good Bug Prebiotic Fiber Energy Bar - Mixed Berry & Nuts 300.0 GRAM,Munchies,Bengaluru,BLR-Ullal,352.0,NaN,2.0,2.0,0.0,0.0,3520.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Gurugram,GGN-SECTOR 49,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-07,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Sattava East,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-09,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Doddakannelli,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-06,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-DADAR EAST,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Mylapore Network-2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-13,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Faridabad,FBD-Greenfield,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-09,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Malabar Hill,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-NALLAGANDLA NEW,774.0,NaN,2.0,2.0,0.0,0.0,73143.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-BORIVALI,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-09,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Choodasandra,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-14,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Manikonda Network,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-DADAR EAST,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-06,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-MAJIWADA,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-05,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Bellandur new,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Bowenpally New,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Kasturinagar,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Malagala,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Mallampet,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-SUCHITRA,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-RAMAMURTHY NAGAR NEW,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-08,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BANASHANKARI,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-17,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Doddakannelli,0.0,,0.007751937984496123,0.016795865633074936,387.0,23041.384615384613,73143.0
2025-01-18,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0",The Good Bug Kombucha - Original 350.0 MILLILITRE,"Tea, Coffee & More",Hyderabad,HYD-Gundlapochampally,39.0,NaN,1.0,1.0,0.0,0.0,663.0
2025-01-02,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-MEHDIPATNAM Network 1,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-19,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Bowenpally New,336.0,NaN,1.0,1.0,336.0,336.0,26208.0
2025-01-08,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Malad Network,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-09,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Brookfield Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BASAVANAPURA NETWORK 2,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-21,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-KOTHARI COMPOUND Network 1,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-09,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-GUNJUR,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-10,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Brookfield Network-2,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Wadala,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-17,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Malabar Hill,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Bandra,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-16,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Andheri West,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,Powai,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-BTM Layout Network-3,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-BKC Network,728.0,NaN,2.0,2.0,364.0,182.0,58968.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Nalasopara,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-21,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-DADAR EAST,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Gurugram,GGN-Sector 4,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-MAJIWADA,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Moosapet New,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Vikhroli East,522.0,NaN,1.9885057471264367,1.975095785440613,261.0,132.1454898157129,90306.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-KALYAN NAGAR NEW,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-01,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-PRAGATHI NAGAR,364.0,NaN,1.0,1.0,364.0,364.0,58968.0
2025-01-07,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Gurugram,GGN-SECTOR 71,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-05,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Parel Network 2,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Andheri West Network,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Jogeshwari East,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-07,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Malabar Hill,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Habsiguda,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-06,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Nizampet New,336.0,NaN,1.0,1.0,336.0,336.0,26208.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Kharghar Network,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-02,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Bellandur-5,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-CV RAMAN NAGAR NEW,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-18,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BASAVANAPURA NETWORK 2,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-BKC NEW,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-HSR Layout New,261.0,NaN,1.0,1.0,522.0,522.0,90306.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Kavuri Hills,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Malad Network,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-12,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Pune,PUN-Undri,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-15,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Wadala,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-21,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-INDIRANAGAR NEW,0.0,,0.0,0.0,336.0,,26208.0
2025-01-20,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Andheri West Network,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-06,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Mumbai,MUM-Vashi Network 2,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-18,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Hyderabad,HYD-Gundlapochampally,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-01,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Secunderabad Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,Powai,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Malabar Hill,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-13,"6e44a67f-85b3-4e26-86ee-a3aadaf0bcbc",The Good Bug Kombucha - Pineapple Basil 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-Whitefield Network-2,36.0,NaN,1.0,1.0,0.0,0.0,612.0
2025-01-18,e01a80d4-f251-4684-8a53-76ea939b7d50,The Good Bug Metabolically Lean Supplement Powder - Weight Management 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BROOKEFIELD,336.0,NaN,1.0,1.0,0.0,0.0,26208.0
2025-01-17,c1675ef5-59dc-4f37-80f7-89f412543323,The Good Bug Prebiotic Fiber Energy Bar - Cocoa & Nuts 300.0 GRAM,Munchies,Gurugram,GGN-Sector 52,204.0,NaN,1.0,1.0,0.0,0.0,2856.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-JAYANAGAR New,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-07,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BTM-3,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-08,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Miyapur Network,261.0,NaN,1.0,1.0,783.0,783.0,90306.0
2025-01-16,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Kandivali West New,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-02,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Bellandur-3,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-03,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Sumer Trinity,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-05,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Nampally,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Pune,PUN-Pimple Gaurav,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-01,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Mumbai,MUM-Borivali West,387.0,NaN,1.0,1.0,774.0,774.0,73143.0
2025-01-02,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-RICHMOND TOWN,387.0,NaN,1.0,1.0,0.0,0.0,73143.0
2025-01-17,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Girgaon,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-12,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-BTM LAYOUT NEW,387.0,NaN,1.0,1.0,387.0,387.0,73143.0
2025-01-02,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Hyderabad,HYD-Moosapet Network 2,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-10,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Ramamurthy Nagar Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
2025-01-19,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Hyderabad,HYD-Attapur,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-11,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Mumbai,MUM-Kharghar New,522.0,NaN,2.0,2.0,1044.0,522.0,90306.0
2025-01-20,bbd58c16-8e94-44d0-b1b9-90a584cf3379,The Good Bug Bye Bye Bloat Supplement Powder - Ease Digestive Discomfort Naturally 30.0 GRAM,Pharma & Wellness,Chennai,CHN-Thirunagar,364.0,NaN,1.0,1.0,0.0,0.0,58968.0
2025-01-10,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR - Bhadrappa Layout,774.0,NaN,2.0,2.0,0.0,0.0,73143.0
2025-01-02,"34c3b6fa-8e6f-40d4-b97d-b87b9c239af0",The Good Bug Kombucha - Original 350.0 MILLILITRE,"Tea, Coffee & More",Bengaluru,BLR-INDIRANAGAR NEW,39.0,NaN,1.0,1.0,0.0,0.0,663.0
2025-01-10,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Faridabad,FBD-Sector-86,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-14,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Pune,PUN-MAGARPATTA,261.0,NaN,1.0,1.0,0.0,0.0,90306.0
2025-01-13,f7c30335-78b0-4cb2-9893-4c2fbb49d805,The Good Bug Kombucha - Apple Cinammon 300.0 MILLILITRE,"Tea, Coffee & More",Hyderabad,HYD-Jeedimetla,38.0,NaN,1.0,1.0,0.0,0.0,760.0
2025-01-03,f6e64c19-b02c-42ec-98b9-837c169f1ae6,The Good Bug Gut Balance Supplement Powder - Strong Digestion & Immunity 15.0 GRAM,Pharma & Wellness,Bengaluru,BLR-Ramamurthy Nagar Network,387.0,NaN,1.0,1.0,1161.0,1161.0,73143.0
2025-01-03,"0158caf9-fc39-4204-b53c-4ee08fefef41",The Good Bug Gut Cleanse Health Supplement - Improves Digestion & Gut Health 70.0 MILLILITRE,Pharma & Wellness,Bengaluru,BLR-Koramangala Network,261.0,NaN,1.0,1.0,261.0,261.0,90306.0
